id,name,url,parentId,parentUrl,path
721,Sonstige,https://www.hood.de/auto-motor/fahrzeuge/sonstige,1898,https://www.hood.de/auto-motor/fahrzeuge/quads,Verschleißteile > KFZ Verschleißteile: Dichtungen bei Hood.de > Auto & Motor > Fahrzeuge > Quads bei Hood.de > Sonstige
722,Wohnwagen & Wohnmobile,https://www.hood.de/auto-motor/fahrzeuge/wohnwagen-wohnmobile,1898,https://www.hood.de/auto-motor/fahrzeuge/quads,Verschleißteile > KFZ Verschleißteile: Dichtungen bei Hood.de > Auto & Motor > Fahrzeuge > Quads bei Hood.de > Wohnwagen & Wohnmobile
730,Auto: Hi-Fi & Navigation,https://www.hood.de/auto-motor/auto-hi-fi-navigation,809,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer,Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Auto: Hi-Fi & Navigation
770,CD-Wechsler,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/cd-wechsler,21309,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer,Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Auto: Hi-Fi & Navigation > Auto: Hi-Fi & Navigation - Diverses > Zubehör > CD-Wechsler
784,Fahrzeugantennen,https://www.hood.de/auto-motor/auto-hi-fi-navigation/fahrzeugantennen,849,https://www.hood.de/auto-motor/auto-hi-fi-navigation/sonstige,Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Auto: Hi-Fi & Navigation > Auto: Hi-Fi & Navigation - Diverses > Fahrzeugantennen
785,Antennen,https://www.hood.de/auto-motor/auto-hi-fi-navigation/fahrzeugantennen/antennen,784,https://www.hood.de/auto-motor/auto-hi-fi-navigation/fahrzeugantennen,Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Auto: Hi-Fi & Navigation > Auto: Hi-Fi & Navigation - Diverses > Fahrzeugantennen > Antennen
788,GPS-Antennen,https://www.hood.de/auto-motor/auto-hi-fi-navigation/fahrzeugantennen/gps-antennen,784,https://www.hood.de/auto-motor/auto-hi-fi-navigation/fahrzeugantennen,Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Auto: Hi-Fi & Navigation > Auto: Hi-Fi & Navigation - Diverses > Fahrzeugantennen > GPS-Antennen
789,Sonstige,https://www.hood.de/auto-motor/auto-hi-fi-navigation/fahrzeugantennen/sonstige,784,https://www.hood.de/auto-motor/auto-hi-fi-navigation/fahrzeugantennen,Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Auto: Hi-Fi & Navigation > Auto: Hi-Fi & Navigation - Diverses > Fahrzeugantennen > Sonstige
790,Freisprechanlagen,https://www.hood.de/auto-motor/auto-hi-fi-navigation/freisprechanlagen,849,https://www.hood.de/auto-motor/auto-hi-fi-navigation/sonstige,Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Auto: Hi-Fi & Navigation > Auto: Hi-Fi & Navigation - Diverses > Freisprechanlagen
797,"Konsolen,Halter & Rahmen",https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/konsolen-halter-rahmen,21309,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer,"Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Auto: Hi-Fi & Navigation > Auto: Hi-Fi & Navigation - Diverses > Zubehör > Konsolen,Halter & Rahmen"
798,Kabel & Stecker,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/kabel-stecker,805,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/kabel-stecker/stromkabel,Stromkabel für Auto Hi-Fi bei Hood.de > Kabel & Stecker
799,Antennenstecker,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/kabel-stecker/antennenstecker,805,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/kabel-stecker/stromkabel,Kabel & Stecker > Stromkabel für Auto Hi-Fi bei Hood.de > Antennenstecker
800,Anschlusskabel,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/kabel-stecker/anschlusskabel,805,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/kabel-stecker/stromkabel,Kabel & Stecker > Stromkabel für Auto Hi-Fi bei Hood.de > Anschlusskabel
801,Cinchkabel,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/kabel-stecker/cinchkabel,805,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/kabel-stecker/stromkabel,Kabel & Stecker > Stromkabel für Auto Hi-Fi bei Hood.de > Cinchkabel
802,Komplettkabelsets,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/kabel-stecker/komplettkabelsets,805,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/kabel-stecker/stromkabel,Kabel & Stecker > Stromkabel für Auto Hi-Fi bei Hood.de > Komplettkabelsets
803,Lautsprecherkabel,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/kabel-stecker/lautsprecherkabel,805,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/kabel-stecker/stromkabel,Kabel & Stecker > Stromkabel für Auto Hi-Fi bei Hood.de > Lautsprecherkabel
805,Stromkabel für Auto Hi-Fi bei Hood.de,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/kabel-stecker/stromkabel,798,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/kabel-stecker,Kabel & Stecker > Stromkabel für Auto Hi-Fi bei Hood.de
807,Sonstige,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/kabel-stecker/sonstige,805,https://www.hood.de/auto-motor/auto-hi-fi-navigation/zubehoer/kabel-stecker/stromkabel,Kabel & Stecker > Stromkabel für Auto Hi-Fi bei Hood.de > Sonstige
808,Komplettanlagen,https://www.hood.de/auto-motor/auto-hi-fi-navigation/komplettanlagen,849,https://www.hood.de/auto-motor/auto-hi-fi-navigation/sonstige,Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Auto: Hi-Fi & Navigation > Auto: Hi-Fi & Navigation - Diverses > Komplettanlagen
809,Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer,730,https://www.hood.de/auto-motor/auto-hi-fi-navigation,Auto: Hi-Fi & Navigation > Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de
810,87-100 mm Lautsprecher,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer/87-100-mm-lautsprecher,809,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer,Auto: Hi-Fi & Navigation > Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > 87-100 mm Lautsprecher
811,130 mm Lautsprecher,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer/130-mm-lautsprecher,809,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer,Auto: Hi-Fi & Navigation > Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > 130 mm Lautsprecher
812,160 mm & größere Lautsprecher,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer/160-mm-groessere-lautsprecher,809,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer,Auto: Hi-Fi & Navigation > Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > 160 mm & größere Lautsprecher
813,Hochtöner,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer/hochtoener,809,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer,Auto: Hi-Fi & Navigation > Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Hochtöner
814,Kickbässe,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer/kickbaesse,809,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer,Auto: Hi-Fi & Navigation > Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Kickbässe
815,Ovallautsprecher,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer/ovallautsprecher,809,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer,Auto: Hi-Fi & Navigation > Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Ovallautsprecher
817,Subwoofer,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer/subwoofer,809,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer,Auto: Hi-Fi & Navigation > Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Subwoofer
818,Gehäusesubwoofer,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer/subwoofer/gehaeusesubwoofer,817,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer/subwoofer,Auto: Hi-Fi & Navigation > Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Subwoofer > Gehäusesubwoofer
819,Aktivsubwoofer,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer/subwoofer/aktivsubwoofer,817,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer/subwoofer,Auto: Hi-Fi & Navigation > Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Subwoofer > Aktivsubwoofer
820,Subwoofer-Chassis,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer/subwoofer/subwoofer-chassis,817,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer/subwoofer,Auto: Hi-Fi & Navigation > Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Subwoofer > Subwoofer-Chassis
822,Komplettsysteme,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer/komplettsysteme,809,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer,Auto: Hi-Fi & Navigation > Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Komplettsysteme
823,Sonstige,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer/sonstige,809,https://www.hood.de/auto-motor/auto-hi-fi-navigation/lautsprecher-subwoofer,Auto: Hi-Fi & Navigation > Auto: Hi-Fi: Lautsprecher & Subwoofer bei Hood.de > Sonstige
